<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NUSB.US,D,20250127,000000,25.3,25.3,25.29,25.29,225,0
NUSB.US,D,20250128,000000,25.29,25.29,25.29,25.29,420,0
NUSB.US,D,20250130,000000,25.3,25.3,25.29,25.29,216,0
NUSB.US,D,20250131,000000,25.31,25.31,25.3,25.3,353,0
NUSB.US,D,20250205,000000,25.21,25.22,25.21,25.22,204,0
NUSB.US,D,20250303,000000,25.2151,25.22,25.21,25.22,1886,0
NUSB.US,D,20250304,000000,25.2295,25.23,25.22,25.22,1176,0
NUSB.US,D,20250319,000000,25.25,25.27,25.25,25.27,797,0
NUSB.US,D,20250401,000000,25.204,25.22,25.19,25.22,29596,0
NUSB.US,D,20250416,000000,25.23,25.23,25.215,25.215,101,0
NUSB.US,D,20250505,000000,25.22,25.22,25.2199,25.22,417,0
NUSB.US,D,20250506,000000,25.22,25.22,25.215,25.215,200,0
NUSB.US,D,20250624,000000,25.2899,25.29,25.285,25.285,604,0
NUSB.US,D,20250702,000000,25.23,25.2304,25.23,25.23,1510,0
NUSB.US,D,20250703,000000,25.24,25.25,25.24,25.25,416,0
NUSB.US,D,20250707,000000,25.23,25.24,25.23,25.24,3781,0
NUSB.US,D,20250714,000000,25.25,25.27,25.25,25.27,4233,0
NUSB.US,D,20250729,000000,25.3193,25.3193,25.31,25.31,303,0
NUSB.US,D,20250804,000000,25.25,25.25,25.25,25.25,339,0
NUSB.US,D,20250806,000000,25.25,25.255,25.25,25.255,147,0
NUSB.US,D,20250811,000000,25.2648,25.27,25.2648,25.27,2062,0
NUSB.US,D,20250812,000000,25.26,25.27,25.26,25.27,808,0
NUSB.US,D,20250815,000000,25.29,25.29,25.29,25.29,100005,0
NUSB.US,D,20250820,000000,25.3,25.3099,25.295,25.295,988,0
NUSB.US,D,20250825,000000,25.31,25.315,25.31,25.315,283,0
NUSB.US,D,20250826,000000,25.32,25.32,25.32,25.32,605,0
NUSB.US,D,20250828,000000,25.325,25.325,25.32,25.325,1125,0
NUSB.US,D,20250829,000000,25.33,25.33,25.33,25.33,814,0
NUSB.US,D,20250902,000000,25.24,25.245,25.24,25.245,144,0
NUSB.US,D,20250904,000000,25.255,25.255,25.255,25.255,109,0
NUSB.US,D,20250905,000000,25.27,25.27,25.27,25.27,1606,0
NUSB.US,D,20250908,000000,25.2851,25.2851,25.27,25.28,6414,0
NUSB.US,D,20250916,000000,25.3,25.31,25.3,25.3,11220,0
NUSB.US,D,20250919,000000,25.31,25.31,25.31,25.31,103,0
NUSB.US,D,20250925,000000,25.3282,25.3282,25.32,25.32,2617,0
NUSB.US,D,20251001,000000,25.258,25.26,25.24,25.25,1826,0
NUSB.US,D,20251002,000000,25.25,25.26,25.25,25.25,5568,0
NUSB.US,D,20251008,000000,25.271,25.271,25.27,25.27,504,0
NUSB.US,D,20251010,000000,25.28,25.28,25.27,25.27,1147,0
NUSB.US,D,20251013,000000,25.28,25.3,25.28,25.285,5456,0
NUSB.US,D,20251014,000000,25.2702,25.29,25.2702,25.29,655,0
NUSB.US,D,20251015,000000,25.28,25.29,25.28,25.29,3469,0
NUSB.US,D,20251017,000000,25.308,25.308,25.3,25.3,569,0
NUSB.US,D,20251023,000000,25.3156,25.3156,25.31,25.31,277,0
NUSB.US,D,20251024,000000,25.3265,25.3265,25.32,25.32,211,0
NUSB.US,D,20251029,000000,25.3355,25.3355,25.325,25.325,594,0
NUSB.US,D,20251031,000000,25.3399,25.3399,25.33,25.33,5489,0
NUSB.US,D,20251103,000000,25.245,25.249,25.24,25.245,959,0
NUSB.US,D,20251104,000000,25.25,25.2529,25.24,25.24,939,0
NUSB.US,D,20251105,000000,25.2445,25.2445,25.2445,25.2445,330,0
